0.000000, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 
0.000000, 0.000000, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 
0.000000, 0.000000, 0.000000, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 
0.000000, 0.000000, 0.000000, 0.000000, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.012821, 0.012821, 0.012821, 0.012821, 0.012821, 
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.012821, 0.012821, 0.012821, 0.012821, 
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.012821, 0.012821, 0.012821, 
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.012821, 0.012821, 
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.012821, 
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
